Student_ID,Student_Full_Name,Gender,State,Category,Student_Marks_Percentage,Entrance_Exam,Entrance_Exam_Score,Course_Preference,College_Name,Branch,Historical_College_Cutoff_Marks,Previous_Year_Admission_Rank,Probability_of_Admission,College_Classification
358,3188,1,0,0,93.06,3,99,8,1399,8,92.35,119360,0.58,1
359,1019,1,8,0,97.68,3,193,6,130,6,96.62,139094,0.76,1
360,285,0,1,1,72.61,3,75,0,2055,0,69.16,12884,0.74,1
361,4636,1,5,0,59.29,3,130,9,2027,9,97.38,15814,0.17,0
362,4372,0,7,2,93.58,1,290,6,1610,6,67.96,131051,0.86,2
363,3286,1,7,0,88.27,4,253,9,887,9,78.97,90170,0.91,2
364,3637,1,9,0,73.75,2,55,6,747,6,60.14,67767,0.96,2
365,3756,1,2,0,72.43,1,151,3,1880,3,97.68,150659,0.43,0
366,2588,0,9,0,55.1,2,50,8,1112,8,87.98,36871,0.41,0
367,3363,0,1,0,63.11,4,421,0,1814,0,60.49,125387,0.72,1
368,747,1,13,0,65.0,2,100,5,1825,5,77.56,28976,0.19,0
369,725,0,12,1,97.9,3,59,0,2200,0,66.12,20946,0.83,2
370,4420,1,12,1,69.11,2,156,2,654,2,74.59,70159,0.47,0
371,4048,1,8,1,64.72,0,180,4,1070,4,91.94,68653,0.46,0
372,923,1,5,0,92.21,2,56,9,726,9,79.46,23152,0.92,2
373,2050,1,10,1,59.82,3,88,3,448,3,95.16,18209,0.4,0
374,1510,1,13,3,63.02,4,464,5,1412,5,93.95,131099,0.47,0
375,2080,0,13,1,66.15,1,193,2,2271,2,98.28,18327,0.37,0
376,1695,1,14,0,75.62,0,210,7,482,7,65.63,97318,0.87,2
377,1343,0,9,1,91.14,4,309,6,1861,6,65.48,17714,0.87,2
378,4503,0,9,0,66.21,2,97,4,1,4,75.54,55077,0.36,0
379,1822,1,5,0,97.38,4,338,1,67,1,96.34,165182,0.59,1
380,1006,1,3,2,76.68,3,86,5,1661,5,73.33,44726,0.8,1
381,2959,0,5,2,91.69,3,95,7,1455,7,81.0,165160,0.94,2
382,4439,0,9,1,87.01,0,250,4,1602,4,94.94,15131,0.42,0
383,3107,1,14,1,60.27,0,160,0,2075,0,76.2,94166,0.18,0
384,50,0,2,1,57.42,4,681,9,1170,9,68.33,87503,0.25,0
385,2984,0,3,0,61.58,0,179,0,986,0,97.66,173372,0.32,0
386,3556,0,0,0,71.86,2,128,1,1396,1,61.74,14438,0.88,2
387,59,1,4,2,79.11,2,92,6,2218,6,79.16,1184,0.4,0
388,3702,0,10,1,74.92,3,166,8,2338,8,67.54,119378,0.75,1
389,643,0,2,1,66.25,4,412,6,1336,6,73.72,39848,0.2,0
390,656,0,9,0,80.6,5,149,2,564,2,92.46,176413,0.24,0
391,4668,1,13,1,97.81,0,118,2,2162,2,60.12,80309,0.92,2
392,4662,1,0,1,56.69,1,235,8,427,8,67.85,22942,0.38,0
393,3502,0,11,1,72.31,3,171,5,423,5,97.18,140795,0.35,0
394,913,0,13,1,74.14,4,412,2,381,2,82.85,97108,0.42,0
395,2710,1,4,1,69.03,0,70,9,758,9,91.97,8293,0.27,0
396,3996,0,1,2,80.3,1,71,3,2481,3,60.42,115522,0.86,2
397,763,1,14,0,70.08,1,208,9,946,9,92.36,80486,0.46,0
398,51,0,8,0,76.73,5,144,7,365,7,74.92,96161,0.74,1
399,2522,0,10,0,60.2,1,111,3,2439,3,76.07,10337,0.4,0
400,1506,1,14,3,98.11,5,121,2,1575,2,70.08,102512,0.92,2
401,1175,0,3,2,62.67,1,176,6,554,6,92.37,153718,0.25,0
402,3834,1,0,0,64.52,3,82,8,1663,8,81.15,85396,0.36,0
403,2002,0,9,2,90.08,4,551,1,564,1,61.11,275,0.97,2
404,3828,0,6,0,77.94,5,54,3,2417,3,87.07,146221,0.19,0
405,4046,0,11,0,81.12,2,174,0,736,0,87.31,116807,0.37,0
406,1172,0,3,0,79.94,0,204,1,1473,1,70.96,149735,0.89,2
407,4316,0,12,0,59.96,0,232,3,233,3,81.13,116616,0.48,0
408,1545,0,6,2,90.86,0,103,2,513,2,63.73,97486,0.85,2
409,2552,0,5,2,70.38,3,56,8,745,8,75.85,174177,0.38,0
410,2970,0,0,0,74.38,3,195,3,1849,3,90.84,122316,0.23,0
411,648,1,7,1,67.43,4,182,3,446,3,76.58,154981,0.46,0
412,3108,1,8,0,92.24,5,137,6,221,6,95.93,18908,0.35,0
413,1380,1,1,1,71.87,2,145,5,1249,5,71.02,154327,0.67,1
414,2640,1,9,0,59.36,4,312,9,1215,9,93.87,99128,0.16,0
415,3715,1,9,1,59.84,1,78,8,1842,8,74.52,112780,0.24,0
416,2526,1,4,0,81.69,3,132,0,364,0,89.41,144725,0.43,0
417,3451,1,2,3,81.24,4,680,2,1259,2,87.03,162803,0.2,0
418,2822,0,11,0,96.15,5,85,1,1351,1,62.26,51474,0.86,2
419,2167,1,4,1,55.81,2,185,1,888,1,69.83,78241,0.31,0
420,373,0,5,0,55.55,3,64,8,835,8,68.78,42579,0.45,0
421,1709,1,5,0,81.03,1,268,7,2389,7,70.68,156568,0.94,2
422,612,1,3,0,68.26,2,137,8,1695,8,89.49,176692,0.49,0
423,3355,1,11,1,81.67,5,93,7,811,7,71.9,76185,0.94,2
424,3958,0,9,2,56.59,4,657,5,1040,5,78.67,57439,0.42,0
425,3644,1,2,0,60.62,5,171,2,498,2,77.59,170397,0.29,0
426,4407,0,2,1,90.17,1,215,1,237,1,83.08,91580,0.69,1
427,4340,0,8,0,97.26,2,195,6,300,6,97.77,80396,0.18,0
428,391,1,10,2,97.68,2,149,4,269,4,86.27,178810,0.92,2
429,3906,1,6,0,92.8,4,414,0,1132,0,75.75,11590,0.85,2
430,4753,0,7,0,57.98,3,113,3,251,3,62.38,175057,0.31,0
431,2380,0,3,0,73.55,2,161,0,1257,0,82.31,124279,0.19,0
432,3175,0,4,1,80.64,1,192,2,1835,2,84.13,83617,0.39,0
433,2572,0,5,0,83.95,5,143,1,2165,1,87.86,99601,0.3,0
434,3779,1,11,2,99.07,5,166,6,1942,6,78.73,18359,0.9,2
435,2626,1,9,1,75.54,4,595,4,1314,4,93.26,157177,0.36,0
436,3089,0,4,1,97.33,4,251,3,166,3,74.47,172007,0.91,2
437,2807,0,7,2,65.16,0,83,9,2279,9,95.52,159436,0.19,0
438,4115,0,3,0,98.66,0,167,5,1917,5,98.73,4335,0.32,0
439,4606,0,3,0,88.45,0,236,2,1065,2,66.1,70974,0.82,2
440,3913,0,8,2,77.06,5,190,6,948,6,75.49,128110,0.76,1
441,197,0,6,0,89.75,1,190,7,1413,7,83.04,133623,0.65,1
442,2031,0,0,0,82.8,0,238,0,2235,0,62.2,130519,0.98,2
443,477,1,13,1,77.73,3,175,9,1927,9,61.17,159637,0.85,2
444,3738,0,3,1,82.57,4,222,6,1683,6,93.18,96841,0.47,0
445,2402,1,11,0,83.28,5,127,7,2363,7,95.16,34590,0.21,0
446,2221,0,1,1,77.96,3,59,0,2418,0,80.07,170490,0.19,0
447,4817,1,13,1,90.79,1,193,4,1058,4,64.72,71180,0.92,2
448,2357,0,7,1,71.18,3,94,4,1137,4,65.91,102339,0.75,1
449,1044,0,4,0,55.04,5,196,4,1385,4,75.84,12833,0.27,0
450,662,1,9,1,87.42,1,222,7,1349,7,75.45,54222,0.87,2
451,823,1,7,1,55.21,5,96,0,715,0,91.65,167093,0.35,0
452,3997,1,13,0,88.81,1,100,6,772,6,70.08,13743,0.92,2
453,2602,1,6,0,58.6,5,84,7,375,7,61.01,172609,0.17,0
454,631,0,7,1,68.53,3,54,8,2251,8,88.67,123129,0.35,0
455,810,1,9,0,77.85,5,85,2,2031,2,80.35,77081,0.35,0
456,1802,0,1,0,70.93,0,243,8,2262,8,70.61,98882,0.62,1
457,1877,1,0,2,86.32,0,265,8,144,8,81.79,147342,0.68,1
458,2739,1,6,1,77.42,2,102,5,2378,5,66.48,119822,0.92,2
459,3434,1,8,3,85.14,0,131,0,499,0,94.99,83282,0.33,0
460,2700,0,12,0,60.15,2,194,4,2066,4,67.88,126622,0.2,0
461,3684,0,12,1,59.54,1,236,4,442,4,66.44,113593,0.24,0
462,1121,1,6,0,63.21,1,155,3,2406,3,81.97,127612,0.4,0
463,118,1,7,1,62.03,2,138,9,103,9,92.51,123973,0.18,0
464,2985,1,11,1,90.21,3,90,0,2128,0,88.9,134179,0.77,1
465,204,0,1,0,67.4,0,84,7,753,7,80.07,129450,0.18,0
466,403,0,3,0,74.63,0,146,7,0,7,60.13,28436,0.97,2
467,1449,1,7,1,86.5,5,93,0,1266,0,72.74,6831,0.97,2
468,1942,0,7,1,88.88,0,80,8,1877,8,77.32,176415,0.9,2
469,4819,0,3,1,92.51,4,271,4,997,4,68.3,64913,0.96,2
470,1945,1,14,0,92.29,3,76,5,1524,5,63.25,115153,0.85,2
471,3810,1,2,2,77.84,3,144,6,1037,6,64.21,48407,0.84,2
472,3461,1,11,0,78.47,2,179,1,601,1,95.29,156215,0.17,0
473,246,0,4,2,76.29,1,65,1,2149,1,81.19,9331,0.29,0
474,283,1,5,2,95.75,3,97,5,1664,5,87.36,84940,0.89,2
475,4396,1,9,3,56.19,0,122,3,2424,3,68.33,5927,0.42,0
476,2508,0,11,0,76.41,0,64,2,1796,2,89.48,58531,0.4,0
477,3388,0,6,0,56.9,1,92,8,2215,8,76.34,57207,0.46,0
478,2615,1,0,1,85.78,1,108,9,2176,9,96.88,51637,0.29,0
479,2955,1,2,0,96.06,1,258,8,1639,8,87.8,74636,0.96,2
480,2612,1,12,0,96.63,0,277,0,2331,0,67.1,27780,0.89,2
481,2129,0,9,2,62.03,0,62,1,581,1,60.79,21740,0.74,1
482,61,1,3,1,70.14,1,160,9,394,9,72.36,39295,0.26,0
483,3980,0,1,0,90.43,4,273,7,1332,7,73.15,25640,0.9,2
484,3852,1,8,1,82.34,3,153,4,588,4,74.17,102764,0.84,2
485,2499,1,0,0,77.39,0,64,1,2154,1,86.63,89705,0.34,0
486,1401,0,14,0,60.24,5,102,6,143,6,84.67,88678,0.29,0
487,1088,1,9,2,76.82,3,80,2,691,2,84.24,93687,0.38,0
488,3077,1,2,0,71.29,5,136,9,2319,9,89.23,131905,0.26,0
489,2006,1,12,2,76.51,2,89,8,22,8,60.5,62733,0.89,2
490,3037,0,8,0,78.79,1,90,5,728,5,95.04,53662,0.17,0
491,4165,0,11,2,68.91,0,62,5,1240,5,94.79,100514,0.29,0
492,4729,0,13,0,59.71,1,238,4,1798,4,87.23,164725,0.43,0
493,834,1,12,0,55.22,5,152,6,2350,6,74.1,171011,0.31,0
494,34,0,11,3,71.78,0,178,8,869,8,67.4,75168,0.63,1
495,533,1,8,1,88.67,2,172,6,1178,6,66.43,77941,0.89,2
496,2298,1,14,3,58.47,0,145,4,142,4,97.89,157506,0.49,0
497,2181,0,9,1,69.83,0,151,1,1797,1,84.5,130077,0.46,0
498,4342,1,0,0,80.7,2,157,9,2268,9,66.91,19324,0.86,2
499,867,1,6,2,77.49,1,74,2,1570,2,78.18,151629,0.27,0
500,555,0,9,1,73.61,4,297,8,1995,8,86.73,177177,0.38,0
501,4608,1,4,2,61.83,3,136,4,1471,4,80.87,118588,0.36,0
502,3671,1,11,1,93.65,2,126,7,435,7,88.57,114443,0.67,1
503,729,1,6,0,60.38,3,193,3,789,3,68.14,12674,0.19,0
504,1962,1,3,0,78.39,2,117,5,1379,5,84.17,19007,0.34,0
505,3268,1,12,1,58.04,5,92,5,242,5,86.6,92458,0.19,0
506,4256,1,9,0,97.37,0,210,0,7,0,84.19,81816,0.87,2
507,1722,1,6,2,94.12,2,110,7,1684,7,94.44,128543,0.28,0
508,3749,1,14,0,73.28,4,224,4,107,4,61.88,55181,0.87,2
509,4785,0,3,1,96.81,0,119,9,2302,9,91.08,27302,0.75,1
510,4017,0,13,0,60.55,4,329,5,579,5,89.27,172231,0.45,0
511,1042,0,5,2,76.69,3,147,6,1582,6,62.13,57796,0.93,2
512,4682,1,0,0,84.43,0,216,6,2176,6,66.03,84789,0.97,2
513,4679,0,7,1,55.28,5,103,3,1743,3,65.35,176809,0.35,0
514,3088,1,11,1,83.3,0,299,5,2280,5,75.29,171194,0.96,2
515,887,1,3,0,77.21,1,94,9,1894,9,91.8,12635,0.3,0
516,3872,1,12,2,55.95,3,70,6,2443,6,69.69,67602,0.46,0
517,2578,0,9,0,55.04,5,87,0,1932,0,77.68,32498,0.44,0
518,90,1,2,1,68.3,1,67,4,17,4,85.65,67371,0.23,0
519,1316,1,4,1,97.38,3,178,7,226,7,80.06,54034,0.93,2
520,4855,0,5,1,96.57,1,175,7,2303,7,89.65,60534,0.73,1
521,1626,1,8,2,62.01,5,91,4,374,4,88.57,143562,0.39,0
522,4164,1,9,0,68.97,4,650,8,552,8,80.84,114228,0.41,0
523,322,1,13,0,71.97,0,179,4,2141,4,81.97,94954,0.35,0
524,4650,1,3,0,91.24,0,172,4,1640,4,63.75,147604,0.84,2
525,158,1,12,0,63.3,4,555,3,897,3,91.76,117414,0.22,0
526,2946,1,4,1,62.92,0,282,8,979,8,80.73,15726,0.25,0
527,345,0,12,0,77.89,3,135,1,1786,1,84.94,78615,0.22,0
528,2727,1,8,1,78.81,2,175,2,1089,2,77.78,153631,0.7,1
529,1762,1,8,1,79.08,5,193,8,1304,8,71.92,133665,0.76,1
530,1447,1,0,2,94.2,1,260,2,740,2,70.36,153476,0.9,2
531,3559,1,1,0,65.91,0,106,4,1453,4,60.66,109439,0.63,1
532,1258,1,2,0,96.81,0,125,4,1787,4,87.07,124630,0.94,2
533,537,1,6,0,73.67,3,162,6,2431,6,82.35,55904,0.29,0
534,1951,1,12,1,55.09,3,151,1,2174,1,75.53,80004,0.26,0
535,1413,0,2,1,84.9,1,283,1,656,1,88.54,120424,0.41,0
536,1552,1,8,1,85.09,3,175,2,510,2,70.94,131483,0.92,2
537,1224,1,14,1,56.84,3,161,6,635,6,67.19,141113,0.41,0
538,2872,1,6,0,91.97,1,256,2,473,2,88.09,92370,0.78,1
539,2609,1,11,1,81.9,0,136,8,588,8,66.39,52044,0.91,2
540,1089,0,11,1,64.31,0,191,7,867,7,83.81,54342,0.49,0
541,1492,0,8,0,80.65,5,158,7,363,7,94.32,116115,0.23,0
542,4691,0,0,0,89.4,1,292,6,1385,6,94.36,130189,0.2,0
543,4629,0,6,0,83.89,0,111,6,74,6,77.64,87593,0.59,1
544,3538,0,14,2,95.56,2,118,2,1223,2,93.66,108952,0.79,1
545,4069,0,4,0,73.65,4,606,2,2207,2,71.12,22824,0.61,1
546,2437,1,3,0,79.52,1,264,8,2454,8,94.91,82616,0.15,0
547,1967,0,1,1,87.44,5,108,8,1441,8,74.6,161153,0.94,2
548,2594,1,3,3,66.41,5,94,0,2298,0,89.82,52379,0.38,0
549,13,1,3,0,86.08,2,137,1,1157,1,86.91,38762,0.47,0
550,3241,0,5,1,91.23,1,257,2,465,2,74.47,104581,0.82,2
551,1829,0,6,0,68.16,0,212,9,53,9,73.29,82976,0.29,0
552,2979,0,9,1,76.46,3,61,1,881,1,91.26,93415,0.39,0
553,2555,1,14,0,71.34,4,599,9,265,9,78.44,169164,0.26,0
554,464,1,5,0,59.92,3,61,7,410,7,98.96,94219,0.34,0
555,3187,1,7,2,83.3,4,268,0,1020,0,90.43,19468,0.35,0
556,1608,0,0,1,55.03,0,168,4,1376,4,93.12,147109,0.22,0
557,911,0,8,2,57.22,5,153,9,476,9,78.83,21963,0.18,0
558,3079,1,12,0,65.39,4,661,0,2362,0,98.02,44536,0.28,0
559,2561,0,1,0,69.06,0,62,7,495,7,63.5,16846,0.72,1
560,4644,0,9,0,71.9,0,259,2,513,2,64.13,65286,0.75,1
561,3824,0,13,0,89.59,5,193,2,1177,2,88.02,58619,0.68,1
562,2965,1,6,0,80.73,1,202,5,860,5,91.38,160216,0.34,0
563,4023,0,6,0,57.51,0,278,8,2319,8,97.07,22242,0.17,0
564,3376,0,5,0,56.89,3,136,9,1102,9,92.74,174845,0.43,0
565,4096,1,4,1,82.57,5,150,3,1581,3,97.04,45261,0.35,0
566,2614,0,10,1,74.24,4,233,5,7,5,84.6,93133,0.48,0
567,3070,1,0,0,79.17,5,164,1,1058,1,88.85,78952,0.38,0
568,208,0,3,1,71.86,0,71,3,1315,3,85.41,22428,0.27,0
569,4277,0,6,1,66.41,0,240,2,2445,2,79.37,67699,0.18,0
570,4448,1,3,0,98.44,5,72,4,804,4,69.84,35474,0.97,2
571,3660,1,3,0,76.6,2,169,5,1239,5,61.58,36667,0.83,2
572,1679,1,13,0,63.18,1,159,3,1951,3,89.09,160677,0.45,0
573,1177,0,2,0,63.95,3,131,1,47,1,95.57,48524,0.46,0
574,3783,0,0,2,98.5,1,247,3,2043,3,92.41,105056,0.71,1
575,4748,1,7,0,75.79,3,152,5,538,5,93.42,106002,0.49,0
576,4686,0,9,3,91.78,0,281,3,2481,3,67.11,151900,0.83,2
577,634,0,6,2,82.44,3,169,2,1035,2,94.42,86684,0.36,0
578,1569,1,0,2,55.16,3,60,9,555,9,97.97,22147,0.39,0
579,3526,1,5,3,93.25,0,296,7,987,7,89.04,77093,0.64,1
580,843,0,5,1,97.49,0,64,6,2031,6,83.83,153944,0.96,2
581,1267,1,0,1,94.71,3,84,0,1724,0,88.58,104422,0.63,1
582,475,1,13,2,95.03,2,162,3,2059,3,72.33,101895,0.94,2
583,4736,1,5,2,82.06,1,296,3,1045,3,88.71,158053,0.45,0
584,3809,0,10,0,91.76,5,81,9,845,9,75.63,38824,0.91,2
585,949,1,9,1,64.75,0,194,4,1310,4,88.24,16919,0.45,0
586,1654,1,10,1,75.97,0,150,0,421,0,96.59,14113,0.21,0
587,1345,0,14,0,84.12,0,145,3,1913,3,69.99,68834,0.93,2
588,2561,0,2,1,96.05,2,127,6,1604,6,79.92,137180,0.86,2
589,1564,0,2,2,96.97,3,132,4,1845,4,69.15,72720,0.83,2
590,811,1,9,2,78.32,2,107,9,2169,9,63.06,165746,0.92,2
591,970,1,5,1,90.02,2,118,4,1598,4,81.07,62699,0.96,2
592,3500,1,14,2,57.74,3,133,0,1802,0,76.3,11644,0.25,0
593,2387,0,1,1,66.31,0,292,6,1953,6,62.83,27512,0.62,1
594,3484,0,6,1,85.85,0,186,4,1300,4,94.33,166589,0.27,0
595,1536,1,7,0,80.36,4,285,4,2333,4,71.76,78310,0.88,2
596,2935,0,11,3,91.04,0,129,5,1161,5,64.89,56409,0.91,2
597,354,0,9,0,87.92,3,185,4,1477,4,81.56,16715,0.59,1
598,212,1,0,0,63.71,3,131,5,1591,5,86.42,69637,0.45,0
599,1933,0,13,2,71.17,1,183,9,245,9,80.51,172354,0.5,0
600,2821,0,2,0,65.63,3,51,5,654,5,81.63,140229,0.32,0
601,3216,0,0,0,93.18,0,220,8,1327,8,85.84,80398,0.75,1
602,3950,0,4,2,96.75,5,173,5,927,5,80.55,73036,0.93,2
603,2590,0,14,1,75.6,0,236,2,331,2,88.69,43105,0.4,0
604,1749,0,8,1,98.12,5,137,4,102,4,82.87,96870,0.91,2
605,4211,0,13,0,83.5,0,65,5,2278,5,93.31,13835,0.15,0
606,594,1,4,0,75.38,2,84,3,332,3,97.74,64029,0.47,0
607,4474,1,11,0,80.55,0,112,1,311,1,74.27,125264,0.71,1
608,256,0,8,1,80.02,0,258,8,2337,8,71.23,179463,0.89,2
609,481,1,10,1,57.99,0,166,1,855,1,82.49,135674,0.4,0
610,3768,0,7,0,57.8,0,81,7,1839,7,69.25,71989,0.32,0
611,3721,0,5,0,74.7,2,178,4,1935,4,72.2,154756,0.63,1
612,4456,0,6,2,75.49,1,117,3,320,3,70.33,90331,0.78,1
613,708,1,4,1,60.81,2,155,7,1249,7,82.23,23232,0.47,0
614,709,0,6,1,98.43,1,193,1,1571,1,63.66,607,0.87,2
615,1273,0,8,1,64.6,2,133,1,1156,1,81.29,154472,0.2,0
616,917,0,10,3,97.93,5,155,3,92,3,88.12,4144,0.87,2
617,2375,0,14,1,90.39,4,187,2,649,2,71.74,1888,0.86,2
618,4005,0,9,1,55.34,0,258,0,86,0,82.7,70328,0.19,0
619,2964,1,12,2,66.04,0,257,6,1127,6,93.76,159680,0.35,0
620,3105,1,6,0,80.53,1,194,9,348,9,65.36,103505,0.91,2
621,979,1,0,1,73.21,0,216,4,2010,4,85.18,120198,0.49,0
622,4199,0,8,2,68.98,1,225,4,1026,4,85.07,98430,0.24,0
623,3632,1,13,0,66.42,3,120,9,263,9,95.1,57745,0.49,0
624,4589,1,14,2,75.34,3,103,1,477,1,84.03,75286,0.27,0
625,3442,1,12,2,59.04,5,179,4,1662,4,67.97,178056,0.29,0
626,2954,0,8,2,62.05,5,66,5,1650,5,74.22,124626,0.27,0
627,905,1,4,2,85.59,3,81,2,102,2,87.82,105371,0.43,0
628,3386,1,2,2,82.33,4,707,7,777,7,65.22,70925,0.93,2
629,3200,0,7,1,78.11,1,284,9,1895,9,91.78,131113,0.44,0
630,332,1,3,2,68.77,4,195,5,2492,5,63.62,79535,0.64,1
631,1602,0,14,0,65.61,4,408,4,731,4,87.61,115765,0.23,0
632,3582,1,2,0,58.4,0,157,7,1451,7,63.12,92215,0.25,0
633,1786,1,7,0,82.2,2,118,1,1413,1,70.05,95792,0.97,2
634,4746,0,4,1,90.67,3,51,4,2316,4,67.28,39160,0.9,2
635,389,0,11,0,97.88,1,116,6,761,6,91.6,23186,0.57,1
636,733,0,6,0,87.51,2,110,9,766,9,75.57,91505,0.84,2
637,2751,0,1,0,86.64,0,254,0,1915,0,67.84,10371,0.96,2
638,375,0,13,0,83.83,1,64,1,2240,1,85.62,48460,0.48,0
639,2188,1,6,0,68.84,1,154,5,675,5,93.86,137024,0.43,0
640,2885,1,0,1,87.0,2,186,9,780,9,81.99,78557,0.64,1
641,1232,1,13,1,80.91,5,93,9,482,9,68.6,42912,0.87,2
642,4441,0,10,1,87.44,3,115,2,487,2,88.31,50189,0.23,0
643,2426,1,8,1,93.97,2,173,1,203,1,97.44,124086,0.49,0
644,4252,0,6,0,87.31,4,425,5,1038,5,65.2,86431,0.83,2
645,4483,0,5,0,68.96,3,125,4,2214,4,82.23,174672,0.48,0
646,2293,1,3,3,87.93,1,156,4,2377,4,72.71,92904,0.86,2
647,3368,0,6,2,77.06,2,154,3,1888,3,80.35,26822,0.46,0
648,235,0,5,1,90.84,0,98,8,1892,8,77.51,112959,0.93,2
649,4060,0,8,0,92.59,1,238,2,1352,2,73.86,144620,0.89,2
650,2532,1,11,0,76.4,0,122,3,2317,3,84.89,35958,0.36,0
651,1547,1,6,2,93.89,4,720,0,741,0,98.98,107927,0.49,0
652,3753,1,0,0,73.77,4,237,7,835,7,77.35,88381,0.38,0
653,783,0,3,0,59.9,4,632,6,1084,6,90.39,171200,0.24,0
654,1158,0,5,1,94.97,3,168,8,790,8,71.33,109877,0.97,2
655,2584,1,12,0,84.09,0,109,3,1315,3,66.02,166656,0.95,2
656,676,0,7,0,58.09,5,90,6,2304,6,88.53,58264,0.22,0
657,1909,0,7,0,99.38,5,99,0,183,0,80.41,179277,0.97,2
658,1788,1,4,0,77.61,3,173,1,540,1,90.46,30161,0.35,0
659,1429,1,10,0,88.89,3,169,3,2166,3,71.71,172788,0.88,2
660,689,1,0,1,97.07,0,197,8,1783,8,85.21,152281,0.94,2
661,987,0,14,1,93.78,4,306,8,2178,8,92.95,2867,0.79,1
662,1338,1,0,2,57.44,1,237,4,594,4,96.09,156554,0.43,0
663,3539,1,3,0,59.23,5,134,0,555,0,78.5,28905,0.37,0
664,4657,1,9,1,84.58,5,175,2,22,2,72.63,91360,0.91,2
665,1475,1,4,0,66.92,1,234,0,2257,0,79.73,110253,0.49,0
666,3634,0,1,0,95.68,1,294,1,2056,1,72.99,44315,0.93,2
667,650,1,5,3,90.15,0,87,4,150,4,61.74,164892,0.89,2
668,407,0,9,0,89.79,2,136,7,1374,7,73.04,104442,0.98,2
669,2997,1,6,1,94.85,1,233,9,64,9,75.45,176103,0.97,2
670,361,1,12,2,69.56,2,72,1,2024,1,98.56,54131,0.34,0
671,4364,0,9,2,82.43,0,246,2,2130,2,73.37,36984,0.94,2
672,311,0,9,1,57.19,1,253,4,75,4,63.83,19090,0.43,0
673,1425,1,0,2,90.42,5,154,6,1682,6,63.27,43396,0.84,2
674,2500,0,4,1,98.75,4,483,5,667,5,89.17,87223,0.88,2
675,4131,1,9,1,63.69,5,191,0,1045,0,73.43,164360,0.34,0
676,1424,1,2,1,73.91,0,299,1,1131,1,98.73,9971,0.47,0
677,447,1,0,1,69.45,2,99,2,1905,2,88.88,56566,0.17,0
678,2204,1,6,1,84.39,4,553,2,1984,2,90.11,57929,0.27,0
679,2236,1,12,2,97.88,5,108,6,1301,6,64.85,118761,0.83,2
680,1029,0,0,3,82.84,1,272,2,88,2,92.69,11541,0.16,0
681,3965,1,11,1,56.68,3,161,7,919,7,91.06,33561,0.16,0
682,146,1,11,0,63.72,1,93,5,499,5,69.02,13305,0.46,0
683,3773,0,7,0,58.91,4,508,0,1858,0,72.85,173317,0.44,0
684,4598,0,10,3,83.73,3,79,1,2182,1,63.88,127173,0.84,2
685,3581,0,0,3,78.56,5,159,3,1688,3,62.93,25725,0.83,2
686,4425,0,1,1,90.27,2,121,4,862,4,72.14,52004,0.87,2
687,1549,0,6,1,95.78,4,218,9,323,9,97.13,115575,0.3,0
688,1757,1,5,0,76.88,2,189,0,2112,0,93.51,54466,0.44,0
689,3380,1,10,0,65.57,4,701,1,148,1,67.02,62314,0.38,0
690,4740,1,9,2,66.26,3,172,2,518,2,74.63,121140,0.46,0
691,3736,1,0,1,89.95,3,51,1,2388,1,71.51,75480,0.91,2
692,2933,1,4,0,82.96,5,173,6,320,6,66.84,17304,0.9,2
693,658,0,11,0,99.36,3,174,2,1519,2,64.4,170618,0.84,2
694,1251,1,11,0,63.46,1,234,8,209,8,69.14,101650,0.45,0
695,328,1,3,0,72.57,3,142,8,1381,8,98.24,117835,0.43,0
696,907,0,5,2,99.76,5,61,5,1842,5,76.29,10347,0.93,2
697,1535,1,8,1,72.18,3,112,0,1631,0,60.97,55234,0.82,2
698,3631,0,9,0,64.28,2,94,8,1464,8,88.47,22360,0.15,0
699,2120,1,5,3,78.98,1,270,4,1732,4,77.89,165010,0.75,1
700,4612,0,5,3,75.97,3,130,5,236,5,84.81,145086,0.41,0
701,621,1,1,1,95.26,5,102,1,407,1,67.61,119504,0.91,2
702,1008,0,0,2,55.58,3,164,8,1659,8,72.61,168438,0.32,0
703,1696,0,4,1,80.21,2,199,3,1576,3,80.41,55281,0.28,0
704,3954,1,10,0,59.3,2,161,0,2396,0,69.77,167171,0.42,0
705,303,0,8,0,83.98,1,268,1,2110,1,87.66,45509,0.29,0
706,3042,0,11,2,55.65,3,193,6,1505,6,93.72,77665,0.29,0
707,4680,0,4,0,95.42,0,125,3,1963,3,74.09,63103,0.88,2
708,3805,0,12,1,58.37,0,199,7,872,7,68.67,25619,0.34,0
709,2574,1,7,0,70.26,3,192,0,349,0,86.08,106459,0.33,0
710,4173,1,10,1,81.41,5,180,2,2296,2,95.18,157236,0.29,0
711,1105,0,7,2,81.55,1,112,1,202,1,68.33,78067,0.84,2
712,4022,1,13,2,67.83,3,177,5,1811,5,73.27,173669,0.48,0
713,3404,1,3,0,61.47,0,211,2,210,2,72.18,14808,0.42,0
714,4616,1,2,2,57.02,3,177,9,1106,9,90.92,67344,0.43,0
715,1589,0,11,0,81.78,1,139,3,2438,3,91.85,70366,0.36,0
716,4782,1,13,2,74.73,5,80,0,2040,0,61.11,115098,0.95,2
717,864,0,7,0,66.66,3,123,0,2300,0,64.75,160814,0.65,1
718,4401,0,10,0,63.46,1,162,5,64,5,87.61,132108,0.47,0
